Tweet ID,User ID,Username,Mentions,Fav Count,Hashtags,Date,Tweet
919286917887389702,833398209053605888,Alice Weidel,"[{'screen_name': 'AfD', 'name': 'Alternative für 🇩🇪 Deutschland', 'id': 844081278, 'id_str': '844081278', 'indices': [3, 7]}]",0,"[{'text': 'BesserFuerNiedersachsen', 'indices': [9, 33]}, {'text': 'LtwNds', 'indices': [60, 67]}]",2017-10-14 19:40:55,"RT @AfD: #BesserFuerNiedersachsen:
Bitte wählen Sie bei der #LtwNds die @AlternativeNds!
Zahlreiche gute Gründe für die #AfD erfahren Sie h…"
918924560325595136,833398209053605888,Alice Weidel,[],939,"[{'text': 'EuGH', 'indices': [30, 35]}, {'text': 'AfD', 'indices': [104, 108]}, {'text': 'LtwNds', 'indices': [109, 116]}]",2017-10-13 19:41:02,"Neues von den durchgeknallten #EuGH-Richtern:
Schadensersatz von je 5000 € für abgewiesene Flüchtlinge!
#AfD #LtwNds
https://t.co/IBN8qLPEYp"
918712124716728321,833398209053605888,Alice Weidel,"[{'screen_name': 'AfD', 'name': 'Alternative für 🇩🇪 Deutschland', 'id': 844081278, 'id_str': '844081278', 'indices': [3, 7]}]",0,"[{'text': 'AfD', 'indices': [32, 36]}]",2017-10-13 05:36:54,"RT @AfD: Liebe Unterstützer der #AfD!
Zeigen Sie für die @AlternativeNds & Spitzenkandidatin @Dana_Guth_AfD zur #LtwNds mit diesem Profilbi…"
918582299943370752,833398209053605888,Alice Weidel,[],0,"[{'text': 'Niedersachsen', 'indices': [20, 34]}, {'text': 'BesserFuerNiedersachsen', 'indices': [69, 93]}, {'text': 'LtwNds', 'indices': [95, 102]}, {'text': 'AfD', 'indices': [114, 118]}]",2017-10-12 21:01:01,"RT @AlternativeNds: #Niedersachsen braucht:
Zukunft
Freiheit
Dich
#BesserFuerNiedersachsen:
#LtwNds am 15.10.: #AfD wählen!
@Alternative…"
918559985646256128,833398209053605888,Alice Weidel,[],753,"[{'text': 'AfD', 'indices': [94, 98]}, {'text': 'LtwNds', 'indices': [99, 106]}]",2017-10-12 19:32:21,"Kultursensibel in die Islamische Scharia Republik .
Die ""C""DU zeigt nun ihr wahres Gesicht.
#AfD #LtwNds
https://t.co/VtJI27W9TG"
918559486742335488,833398209053605888,Alice Weidel,"[{'screen_name': 'AfDimBundestag', 'name': 'AfD-Fraktion im Deutschen Bundestag 🇩🇪', 'id': 910913583168573440, 'id_str': '910913583168573440', 'indices': [3, 18]}]",0,"[{'text': 'AfD', 'indices': [20, 24]}, {'text': 'Gauland', 'indices': [61, 69]}]",2017-10-12 19:30:22,RT @AfDimBundestag: #AfD-Fraktionsvorsitzender Dr. Alexander #Gauland zu Äußerungen von Noch-Außenminister Sigmar Gabriel zur Europapolitik…
918559444635660289,833398209053605888,Alice Weidel,"[{'screen_name': 'AfDimBundestag', 'name': 'AfD-Fraktion im Deutschen Bundestag 🇩🇪', 'id': 910913583168573440, 'id_str': '910913583168573440', 'indices': [3, 18]}, {'screen_name': 'Alice_Weidel', 'name': 'Alice Weidel', 'id': 833398209053605888, 'id_str': '833398209053605888', 'indices': [50, 63]}]",0,"[{'text': 'AfD', 'indices': [20, 24]}]",2017-10-12 19:30:12,"RT @AfDimBundestag: #AfD-Fraktionsvorsitzende Dr. @Alice_Weidel:
»Wir werden als einzige echte Opposition auch im Bundestag den Druck auf d…"
918555649537134592,833398209053605888,Alice Weidel,"[{'screen_name': 'AfD', 'name': 'Alternative für 🇩🇪 Deutschland', 'id': 844081278, 'id_str': '844081278', 'indices': [3, 7]}]",0,"[{'text': 'AfD', 'indices': [9, 13]}, {'text': 'Driesang', 'indices': [37, 46]}, {'text': 'AfD', 'indices': [91, 95]}, {'text': 'LtwNds', 'indices': [116, 123]}]",2017-10-12 19:15:07,"RT @AfD: #AfD-Vorstandsmitglied Dirk #Driesang
»Eine Zukunft ohne Wirklichkeit ist für die #AfD nicht vorstellbar!«
#LtwNds
https://t.co/…"
918227676934098944,833398209053605888,Alice Weidel,"[{'screen_name': 'AfD', 'name': 'Alternative für 🇩🇪 Deutschland', 'id': 844081278, 'id_str': '844081278', 'indices': [3, 7]}]",0,"[{'text': 'AfD', 'indices': [104, 108]}, {'text': 'LtwNds', 'indices': [109, 116]}]",2017-10-11 21:31:52,"RT @AfD: Ein muslimischer Feiertag?
Sehr gerne - der 3⃣0⃣. Februar bietet sich da an!
Was meinen Sie?
#AfD #LtwNds
Quelle: https://t.co/Q…"
918227647158800384,833398209053605888,Alice Weidel,"[{'screen_name': 'AfD', 'name': 'Alternative für 🇩🇪 Deutschland', 'id': 844081278, 'id_str': '844081278', 'indices': [3, 7]}]",0,"[{'text': 'Gauland', 'indices': [23, 31]}, {'text': 'Familiennachzug', 'indices': [92, 108]}, {'text': 'AfD', 'indices': [109, 113]}, {'text': 'LtwNds', 'indices': [114, 121]}]",2017-10-11 21:31:45,"RT @AfD: Dr. Alexander #Gauland:
»Die Grünen setzen den sozialen Frieden in  aufs Spiel!«
#Familiennachzug #AfD #LtwNds
 https://t.co/Z…"
