id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1201818317973004289,1201811463880478720,1575370790000,2019-12-03,11:59:50,CET,3295871251,poggenburgandre,André Poggenburg,,"Selbstverständlich, bspw. „Schreiben nach Gehör“ oder „Antiautoritäre Erziehung“ - weiß doch jeder halbwegs gebildete Mensch.",['musterdivers'],[],[],2,0,14,[],[],https://twitter.com/PoggenburgAndre/status/1201818317973004289,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1149249814535782400', 'username': 'musterdivers'}]",
1201811463880478720,1201811463880478720,1575369156000,2019-12-03,11:32:36,CET,3295871251,poggenburgandre,André Poggenburg,,"Neuer #Pisa-Schock!? Deutsche Schüler sacken wieder ab, das Lesevermögen sinkt - im Land der Dichter & Denker!

Auch dies ist Ergebnis linker Bildungs- und Gesellschaftsexperimente, danken wir dem #Linksruck in Deutschland und der #Merkel-Riege.",[],[],[],35,63,369,"['#pisa', '#linksruck', '#merkel']",[],https://twitter.com/PoggenburgAndre/status/1201811463880478720,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201217914944315394,1200825187652034560,1575227643000,2019-12-01,20:14:03,CET,3295871251,poggenburgandre,André Poggenburg,,na das hoffen wir doch,['zabel_walter'],[],[],0,2,7,[],[],https://twitter.com/PoggenburgAndre/status/1201217914944315394,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '884857153533685762', 'username': 'zabel_walter'}]",
1201183439418011648,1201177804064329729,1575219423000,2019-12-01,17:57:03,CET,3295871251,poggenburgandre,André Poggenburg,,Sie bestreiten also die Richtigkeit des Inhaltes?,['tatjes'],[],[],1,0,6,[],[],https://twitter.com/PoggenburgAndre/status/1201183439418011648,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '120864075', 'username': 'Tatjes'}]",
1201177804064329729,1201177804064329729,1575218079000,2019-12-01,17:34:39,CET,3295871251,poggenburgandre,André Poggenburg,,"Kinderarmut für Migrantenfinanzierung!? 

Es ist ein beschämender Tausch, der nur durch eine volksfeindliche Regierung so eingefädelt werden konnte. 

Die Fremden zuerst! Sowas sucht in der Völkergeschichte wohl seinesgleichen. https://bundesdeutsche-zeitung.com/headlines/national-headlines/studie-kinderarmut-in-deutschland-auf-rekordhoch-geld-fuer-migranten-hat-vorrang-973744 …",[],['https://bundesdeutsche-zeitung.com/headlines/national-headlines/studie-kinderarmut-in-deutschland-auf-rekordhoch-geld-fuer-migranten-hat-vorrang-973744'],[],25,212,535,[],[],https://twitter.com/PoggenburgAndre/status/1201177804064329729,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201080470475345921,1201080470475345921,1575194873000,2019-12-01,11:07:53,CET,3295871251,poggenburgandre,André Poggenburg,,"#Messerattacke: nach London auch in Den Haag!

Dafür dürfen wir der einfältigen Ideologie des grenzenlosen Globalismus herzlich danken. #NoMultiKulti https://www.rtl.de/cms/den-haag-mann-sticht-kinder-in-einkaufsstrasse-nieder-verletzte-aus-krankenhaus-entlassen-4446187.html#Echobox=1575059583 …",[],['https://www.rtl.de/cms/den-haag-mann-sticht-kinder-in-einkaufsstrasse-nieder-verletzte-aus-krankenhaus-entlassen-4446187.html#Echobox=1575059583'],[],8,31,109,"['#messerattacke', '#nomultikulti']",[],https://twitter.com/PoggenburgAndre/status/1201080470475345921,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201074520616001541,1201074520616001541,1575193455000,2019-12-01,10:44:15,CET,3295871251,poggenburgandre,André Poggenburg,,"Islamisten bekennen sich zur Messerattacke in London, bei der es Tote und Verletzte gab. Der Täter war bereits zu 16 Jahren verurteilt aber nach 6 Jahren vorzeitig entlassen worden.

Die jetzige Politik in großen Teilen Europas ist eine Einladung für Terror & Gewalt!",[],[],[],9,51,219,[],[],https://twitter.com/PoggenburgAndre/status/1201074520616001541,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1200742596248772608,1200479217345015808,1575114318000,2019-11-30,12:45:18,CET,3295871251,poggenburgandre,André Poggenburg,,Leben Sie hinter dem Mond? Was habe ich noch mit den Handlungen des Rest-ADPM zu tun?,['hatinjuce'],[],[],3,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1200742596248772608,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '180293789', 'username': 'HatinJuce'}]",
1200742094803001344,1200479217345015808,1575114198000,2019-11-30,12:43:18,CET,3295871251,poggenburgandre,André Poggenburg,,Wieso das? Welche extremistische Organisation haben AfD oder ich selbst denn mit Wappen und offiziell dabei gehabt?,['lie_no_more'],[],[],1,0,2,[],[],https://twitter.com/PoggenburgAndre/status/1200742094803001344,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1200491252220940290,1200479217345015808,1575054393000,2019-11-29,20:06:33,CET,3295871251,poggenburgandre,André Poggenburg,,"Es geht nicht um Fehler, sondern um das gleiche Maß des VS bei links und rechts.",['lie_no_more'],[],[],1,0,2,[],[],https://twitter.com/PoggenburgAndre/status/1200491252220940290,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1200486700667035650,1200479217345015808,1575053308000,2019-11-29,19:48:28,CET,3295871251,poggenburgandre,André Poggenburg,,"So wird es doch auf der rechten Seite längst gehandhabt, warum dann nicht auch bei den Linken?",['lie_no_more'],[],[],1,1,3,[],[],https://twitter.com/PoggenburgAndre/status/1200486700667035650,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1200479217345015808,1200479217345015808,1575051523000,2019-11-29,19:18:43,CET,3295871251,poggenburgandre,André Poggenburg,,"„Fridays for Future“ Hand in Hand mit gewaltbereiten Linksextremisten. Nun dürfte es ja nicht mehr lange dauern, bis #FfF vom Verfassungsschutz beobachtet wird, so wie das in ähnlicher Situation auf der politisch rechten Seite üblich ist. https://m.focus.de/politik/gerichte-in-deutschland/gerichte-staerken-radikale-partei-linksextremisten-bei-fridays-for-future-wie-stalin-fans-die-streiks-fuer-sich-nutzen_id_11407189.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-politik&fbc=facebook-focus-online-politik&ts=201911291746&cid=29112019 …",[],['https://m.focus.de/politik/gerichte-in-deutschland/gerichte-staerken-radikale-partei-linksextremisten-bei-fridays-for-future-wie-stalin-fans-die-streiks-fuer-sich-nutzen_id_11407189.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-politik&fbc=facebook-focus-online-politik&ts=201911291746&cid=29112019'],[],9,51,128,['#fff'],[],https://twitter.com/PoggenburgAndre/status/1200479217345015808,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1200419053350916096,1200396550570205184,1575037179000,2019-11-29,15:19:39,CET,3295871251,poggenburgandre,André Poggenburg,,"Natürlich, allerdings ist es eben sachlich falsch und damit nur Hetze.","['silkewagner10', 'ibdeutschland']",[],[],1,0,5,[],[],https://twitter.com/PoggenburgAndre/status/1200419053350916096,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1159673853838286848', 'username': 'SilkeWagner10'}, {'user_id': '2969851065', 'username': 'IBDeutschland'}]",
1200418437778022400,1200396550570205184,1575037032000,2019-11-29,15:17:12,CET,3295871251,poggenburgandre,André Poggenburg,,das stimmt soweit,"['dalax82', 'ibdeutschland']",[],[],0,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1200418437778022400,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '991004618795700225', 'username': 'dalax82'}, {'user_id': '2969851065', 'username': 'IBDeutschland'}]",
1200399509660024833,1200396550570205184,1575032520000,2019-11-29,14:02:00,CET,3295871251,poggenburgandre,André Poggenburg,,"Das zeigt nun deutlich Ihren politischen Unverstand. Links, stimmts?","['alterschwedee', 'ibdeutschland']",[],[],1,0,18,[],[],https://twitter.com/PoggenburgAndre/status/1200399509660024833,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1462340904', 'username': 'AlterSchwedee'}, {'user_id': '2969851065', 'username': 'IBDeutschland'}]",
1200396550570205184,1200396550570205184,1575031814000,2019-11-29,13:50:14,CET,3295871251,poggenburgandre,André Poggenburg,,"Die @IBDeutschland darf nicht als „rechtsextrem“ bezeichnet werden. Das wird linken, linksradikalen und linksextremen Ideologen wohl gar nicht schmecken. Gut, dass der inflationären Hetze mal etwas Einhalt geboten wird. https://m.faz.net/aktuell/politik/verfassungsschutz-gericht-identitaere-nicht-rechtsextrem-nennen-16403026.html?GEPC=s1 …",['ibdeutschland'],['https://m.faz.net/aktuell/politik/verfassungsschutz-gericht-identitaere-nicht-rechtsextrem-nennen-16403026.html?GEPC=s1'],[],19,110,324,[],[],https://twitter.com/PoggenburgAndre/status/1200396550570205184,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '2969851065', 'username': 'IBDeutschland'}]",
1200381960419450881,1200124779929505793,1575028336000,2019-11-29,12:52:16,CET,3295871251,poggenburgandre,André Poggenburg,,"Multi-Kulti verstärkt das aber extrem und überproportional, das zeigt doch auch der Artikel. Damit baut man Gewaltkriminalität nicht ab, sondern importiert sie noch extra.",['dalax82'],[],[],1,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1200381960419450881,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '991004618795700225', 'username': 'dalax82'}]",
1200377822696607750,1200363140782972928,1575027349000,2019-11-29,12:35:49,CET,3295871251,poggenburgandre,André Poggenburg,,"Für eine Grundrente muss man jahrzehntelang gearbeitet haben, bitte nicht mit bedingungslosem Grundeinkommen verwechseln.",['thorin66198530'],[],[],1,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1200377822696607750,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1200115613294825472', 'username': 'Thorin66198530'}]",
1200376156974911488,1200124779929505793,1575026952000,2019-11-29,12:29:12,CET,3295871251,poggenburgandre,André Poggenburg,,"Das gibt es aber nicht, das muss man doch irgendwann mal einsehen und verstehen.",['dalax82'],[],[],1,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1200376156974911488,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '991004618795700225', 'username': 'dalax82'}]",
1200363140782972928,1200363140782972928,1575023849000,2019-11-29,11:37:29,CET,3295871251,poggenburgandre,André Poggenburg,,"Gute Wahl:

Wort des Jahres in Deutschland ist der Begriff #Respektrente

Und ja, der Kampf um eine respektable Grundrente sollte ein politisches Grundanliegen aller sein, über Parteigrenzen hinaus.",[],[],[],7,11,50,['#respektrente'],[],https://twitter.com/PoggenburgAndre/status/1200363140782972928,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1200344379082321920,1200344379082321920,1575019375000,2019-11-29,10:22:55,CET,3295871251,poggenburgandre,André Poggenburg,,"#Klimanotstand in Europa, da hat sich das #EU-Parlament ja selbst übertroffen. Dann dürfen wir nun noch auf die Notstandsgesetze warten, welche die Klima-Religion verbindlich machen und Ablehnung unter Strafe stellt? Der Öko-Kommunismus ist im Aufwind! https://www.focus.de/wissen/klima/klima-europaparlament-ruft-klimanotstand-in-europa-aus_id_11400277.html …",[],['https://www.focus.de/wissen/klima/klima-europaparlament-ruft-klimanotstand-in-europa-aus_id_11400277.html'],[],11,29,104,"['#klimanotstand', '#eu']",[],https://twitter.com/PoggenburgAndre/status/1200344379082321920,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1200124779929505793,1200124779929505793,1574967019000,2019-11-28,19:50:19,CET,3295871251,poggenburgandre,André Poggenburg,,"Kriminelle Clans in Deutschland, fast immer Netzwerke von Migranten, also importierte Schwerkriminalität und Gewalt. Aber Multi-Kulti ist ja reine Bereicherung, meinen linke Realitätsverweigerer... https://m.faz.net/aktuell/feuilleton/medien/ard-doku-beuteland-was-kriminelle-clans-in-deutschland-anrichten-16501834.html?GEPC=s2 …",[],['https://m.faz.net/aktuell/feuilleton/medien/ard-doku-beuteland-was-kriminelle-clans-in-deutschland-anrichten-16501834.html?GEPC=s2'],[],5,28,138,[],[],https://twitter.com/PoggenburgAndre/status/1200124779929505793,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1199700516659453952,1199691525178974208,1574865867000,2019-11-27,15:44:27,CET,3295871251,poggenburgandre,André Poggenburg,,Viel lieber! #Trump,['koolschauerbrg'],[],[],1,1,13,['#trump'],[],https://twitter.com/PoggenburgAndre/status/1199700516659453952,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '768119942155800576', 'username': 'KoolSchauerbrg'}]",
1199693939537858561,1199691525178974208,1574864299000,2019-11-27,15:18:19,CET,3295871251,poggenburgandre,André Poggenburg,,Genau so ist das!,['clitcommander87'],[],[],0,1,12,[],[],https://twitter.com/PoggenburgAndre/status/1199693939537858561,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '942463268', 'username': 'clitcommander87'}]",
1199691525178974208,1199691525178974208,1574863723000,2019-11-27,15:08:43,CET,3295871251,poggenburgandre,André Poggenburg,,"#Merkel beschwor heute im Bundestag wieder die #Nato. Europa könne sich nicht allein verteidigen.

Pikante Einschätzung, dass einer der technologisiertesten und reichsten Kontinente sich nicht verteidigen könne. Da ist also auch diesbezüglich das Kunstprojekt #EU gescheitert.",[],[],[],8,22,147,"['#merkel', '#nato', '#eu']",[],https://twitter.com/PoggenburgAndre/status/1199691525178974208,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1199625070383173632,1199625070383173632,1574847879000,2019-11-27,10:44:39,CET,3295871251,poggenburgandre,André Poggenburg,,"Und wieder #Linksterror in Leipzig! Das Ergebnis jahrzehntelangen Hofierens linker Milieus: Gewalt, Intoleranz, Meinungsdiktat. So hat sich linke Ideologie in der Menschheitsgeschichte letztlich IMMER präsentiert, egal wie harmlos alles anfing. #NoAntifa https://www.journalistenwatch.com/2019/11/26/antifa-leipzig-jetzt/ …",[],['https://www.journalistenwatch.com/2019/11/26/antifa-leipzig-jetzt/'],[],7,51,141,"['#linksterror', '#noantifa']",[],https://twitter.com/PoggenburgAndre/status/1199625070383173632,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1199251401031012353,1198875380754583553,1574758789000,2019-11-26,09:59:49,CET,3295871251,poggenburgandre,André Poggenburg,,"Richtig! Und erschreckend, wie sich die CDU wieder dem linken Diktat beugt.",['klee_lina'],[],[],0,2,10,[],[],https://twitter.com/PoggenburgAndre/status/1199251401031012353,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1139431360161099776', 'username': 'klee_lina'}]",
1198729540895461376,1198556062716223488,1574634368000,2019-11-24,23:26:08,CET,3295871251,poggenburgandre,André Poggenburg,,"Genau, deshalb klares Nein zum gewaltbereiten Linksextremismus!","['rhngs', 'patriae43']",[],[],2,3,14,[],[],https://twitter.com/PoggenburgAndre/status/1198729540895461376,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '847095022109515781', 'username': 'RHNGS'}, {'user_id': '787883858410733569', 'username': 'patriae43'}]",
1198688952456286208,1198655710118240256,1574624691000,2019-11-24,20:44:51,CET,3295871251,poggenburgandre,André Poggenburg,,"1. kein Faschist im Raum
2. ich habe Bezahlung für solche Vorträge abgelehnt",['pacomorse'],[],[],0,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1198688952456286208,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '223557236', 'username': 'PacoMorSe'}]",
1198661391068123136,1198655710118240256,1574618120000,2019-11-24,18:55:20,CET,3295871251,poggenburgandre,André Poggenburg,,Es waren etwa 30 Teilnehmer in der Runde dabei.,['jonschneeeee'],[],[],1,0,6,[],[],https://twitter.com/PoggenburgAndre/status/1198661391068123136,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '954089426434609152', 'username': 'Jonschneeeee'}]",
1198657174660100096,1198655710118240256,1574617115000,2019-11-24,18:38:35,CET,3295871251,poggenburgandre,André Poggenburg,,sportlich & schick,['juergn_ru_'],[],[],3,8,110,[],[],https://twitter.com/PoggenburgAndre/status/1198657174660100096,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1185559866900918272', 'username': 'Juergn_ru_'}]",
1198655710118240256,1198655710118240256,1574616765000,2019-11-24,18:32:45,CET,3295871251,poggenburgandre,André Poggenburg,,"Zu Gast bei der Ratsgruppe „Aufbruch Leverkusen“ am 20.11.2019 im sogenannten #Kalifat:

➡️ https://m.youtube.com/watch?reload=9&feature=youtu.be&v=4-Tkzw0ur9Q …",[],['https://m.youtube.com/watch?reload=9&feature=youtu.be&v=4-Tkzw0ur9Q'],[],5,11,50,['#kalifat'],[],https://twitter.com/PoggenburgAndre/status/1198655710118240256,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1198591758986293249,1197905893997891585,1574601518000,2019-11-24,14:18:38,CET,3295871251,poggenburgandre,André Poggenburg,,"Na genau, das sollten Sie vielleicht mal der Polizei erklären, die bewertet das nämlich ganz anders.",['belindaoswaldg1'],[],[],0,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198591758986293249,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1036643636098883589', 'username': 'belindaoswaldg1'}]",
1198590297648881665,1198144106788261888,1574601170000,2019-11-24,14:12:50,CET,3295871251,poggenburgandre,André Poggenburg,,"Es war keine Kundgebung, sondern ein Protestdtand, und sie sollten mal zählen lernen.","['retrobotti', 'alfredeneuman16']",[],[],0,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198590297648881665,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '4764960859', 'username': 'RetroBotti'}, {'user_id': '999682022393237504', 'username': 'AlfredENeuman16'}]",
1198589880206548992,1198144106788261888,1574601070000,2019-11-24,14:11:10,CET,3295871251,poggenburgandre,André Poggenburg,,Also die gewaltbereite Gegendemo?,"['resis_danse', 'pferdweisses', 'polizeisachsen']",[],[],0,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1198589880206548992,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1042457687013945345', 'username': 'resis_danse'}, {'user_id': '1156549762902056963', 'username': 'PferdWeisses'}, {'user_id': '223758384', 'username': 'PolizeiSachsen'}]",
1198589661867905024,1198144106788261888,1574601018000,2019-11-24,14:10:18,CET,3295871251,poggenburgandre,André Poggenburg,,Also es war aber lustig für uns. Und nun? 🤔,['samieey02'],[],[],0,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198589661867905024,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '702729694408536064', 'username': 'Samieey02'}]",
1198589209424138241,1198144106788261888,1574600910000,2019-11-24,14:08:30,CET,3295871251,poggenburgandre,André Poggenburg,,"Genau so heulen die Linken, wenn ich nach Connewitz komme. 😄",['waitingdark'],[],[],0,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198589209424138241,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1197781240918745088', 'username': 'WaitingDark'}]",
1198588515866546178,1198538080531230720,1574600745000,2019-11-24,14:05:45,CET,3295871251,poggenburgandre,André Poggenburg,,Das „Gutmenschendenken“ als Realsatire.,"['saskialudwig17', 'steinbacherika']",[],[],0,1,9,[],[],https://twitter.com/PoggenburgAndre/status/1198588515866546178,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '472261226', 'username': 'SaskiaLudwig17'}, {'user_id': '425845268', 'username': 'SteinbachErika'}]",
1198574115843690496,1198556062716223488,1574597312000,2019-11-24,13:08:32,CET,3295871251,poggenburgandre,André Poggenburg,,"Da ich keine Tagesmutter bin, erübrigt sich die Antwort.",['satan46611747'],[],[],1,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1198574115843690496,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1197981111458107394', 'username': 'SaTaN46611747'}]",
1198573776147025920,1198556062716223488,1574597231000,2019-11-24,13:07:11,CET,3295871251,poggenburgandre,André Poggenburg,,na aber selbstverständlich,['juluste'],[],[],0,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1198573776147025920,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '4722463583', 'username': 'juluste'}]",
1198573494050729984,1198556062716223488,1574597164000,2019-11-24,13:06:04,CET,3295871251,poggenburgandre,André Poggenburg,,"Na selbstverständlich, es hat auch niemand einen Rechtsbruch vorgeworfen, oder?",['hundert_a'],[],[],1,0,6,[],[],https://twitter.com/PoggenburgAndre/status/1198573494050729984,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '905304100019081217', 'username': 'hundert_a'}]",
1198573257739440136,1198556062716223488,1574597107000,2019-11-24,13:05:07,CET,3295871251,poggenburgandre,André Poggenburg,,"Richtig, aber die Begründung ist vielsagend und Spiegelbild angeblicher „linker Toleranz“. Linke haben Ihre Ideologie schon immer auch auf dem Rücken von Kindern ausgetragen.",['lie_no_more'],[],[],1,0,17,[],[],https://twitter.com/PoggenburgAndre/status/1198573257739440136,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1198556062716223488,1198556062716223488,1574593008000,2019-11-24,11:56:48,CET,3295871251,poggenburgandre,André Poggenburg,,"Der nächste Beweis: die angeblich Toleranten & Guten sind tatsächlich die Intoleranten & Bösen. Wie kann man die Betreuung eines Kindes ablehnen, weil einem die politische Ansicht der Eltern nicht passt? Das ist wieder ein starkes Stück linker Ideologie. https://m.op-marburg.de/Mehr/Welt/Politik/Weil-die-Eltern-AfD-Anhaenger-sind-Tagesmuetter-lehnen-einjaehrigen-Jungen-ab …",[],['https://m.op-marburg.de/Mehr/Welt/Politik/Weil-die-Eltern-AfD-Anhaenger-sind-Tagesmuetter-lehnen-einjaehrigen-Jungen-ab'],[],29,93,349,[],[],https://twitter.com/PoggenburgAndre/status/1198556062716223488,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1198550529108070400,1198550529108070400,1574591688000,2019-11-24,11:34:48,CET,3295871251,poggenburgandre,André Poggenburg,,"Treffende Darstellung unserer gestrigen Protestaktion im @COMPACTMagazin. 

Nach unzähligen Anläufen und mit viel Geduld gelang es uns endlich den Protest gegen linken Terror in Leipzig vor das linke Agitationszentrum @linxxnet zu tragen. #NoAntifa https://www.compact-online.de/utes-morgenmagazin-24-11-linke-gewalt-nimmt-raf-aehnliche-zuege-an/ …","['compactmagazin', 'linxxnet']",['https://www.compact-online.de/utes-morgenmagazin-24-11-linke-gewalt-nimmt-raf-aehnliche-zuege-an/'],[],5,18,76,['#noantifa'],[],https://twitter.com/PoggenburgAndre/status/1198550529108070400,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '2385209545', 'username': 'COMPACTMagazin'}, {'user_id': '368249830', 'username': 'linxxnet'}]",
1198526381082206208,1198281831185108993,1574585931000,2019-11-24,09:58:51,CET,3295871251,poggenburgandre,André Poggenburg,,"Genau, da ich andere Meinungen nicht ständig niederbrülle, politisch Andersdenkende nicht mit Aggression mundtot machen will und mich allseits gegen Gewalt ausspreche, bin ich kein „Steigbügelhalter und Sprecher der Faschisten“, gut erkannt. Das trifft wohl eher auf andere zu...",['victorius_kla'],[],[],1,1,7,[],[],https://twitter.com/PoggenburgAndre/status/1198526381082206208,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '843154633501659136', 'username': 'Victorius_Kla'}]",
1198327438738100229,1198230038203785216,1574538499000,2019-11-23,20:48:19,CET,3295871251,poggenburgandre,André Poggenburg,,"Ach sooo... man kann nicht bei der Sache bleiben, sondern muss gegen bestimmte Personen hetzen. Sie haben Recht, das erklärt einiges und ist ja typisch links.",['keyzor3'],[],[],1,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198327438738100229,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1018603970980466689', 'username': 'Keyzor3'}]",
1198327018670219264,1198230038203785216,1574538399000,2019-11-23,20:46:39,CET,3295871251,poggenburgandre,André Poggenburg,,Bei den gewaltbereiten Linksterroristen? Natürlich immer zu viele.,['ole_ernst'],[],[],3,0,2,[],[],https://twitter.com/PoggenburgAndre/status/1198327018670219264,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '4331316562', 'username': 'ole_ernst'}]",
1198326745826500610,1198230038203785216,1574538334000,2019-11-23,20:45:34,CET,3295871251,poggenburgandre,André Poggenburg,,"Das Symbol ist kein Nazi-Symbol, sonst wär es doch verboten, oder? Sparen Sie sich Ihre scheinheiligen, lumpigen Sticheleien und trollen Sie bitte ab. Linke Dauerhetze ist hier nicht gefragt.",['alterschwedee'],[],[],1,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1198326745826500610,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1462340904', 'username': 'AlterSchwedee'}]",
1198292607803297797,1198230038203785216,1574530195000,2019-11-23,18:29:55,CET,3295871251,poggenburgandre,André Poggenburg,,"Macht das linke Trollkommando Wochenendarbeit, ja? Zu putzig diese link-ischen Versuche.","['darkdeeplakes', 'wever_general', 'lie_no_more']",[],[],1,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198292607803297797,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '804414208192282624', 'username': 'darkdeeplakes'}, {'user_id': '45397491', 'username': 'wever_general'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1198287496842481664,1198281831185108993,1574528977000,2019-11-23,18:09:37,CET,3295871251,poggenburgandre,André Poggenburg,,"Sie finden den Ausruf „Bullenschweine“ aus Ihren Reihen also wertneutral, echt jetzt?",['luna_le'],[],[],5,0,0,[],[],https://twitter.com/PoggenburgAndre/status/1198287496842481664,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '82626630', 'username': 'luna_le'}]",
