2017-01-01_2017-03-31,"[1.25, 5524.75, 112.9475, 75.46249999999999, 8.9825, 38.69499999999999, 35.59, 33.875, 67.595, 33.2925, 5.3225, 2.7825, 0.885, 0.5125, 0.7024999999999999, 0.4525, 0.235, 2.5375, 6.194999999999999, 10.33, 5.242500000000001, 3.305, 3.175, 1.29, 9.38, 3.3674999999999997, 1.4475, 0.9375, 4.175, 0.9850000000000001, 4.6875, 2.4875, 2.1725, 0.33999999999999997, 0.7074999999999999, 0.345, 7.625, 0.115, 0.135, 0.2825, 0.38499999999999995, 8.62, 1.5525, 1.0725, 1.015, 1.1224999999999998, 1.3475000000000001, 3.255, 2.3625000000000003, 1.4725, 0.475, 0.2925, 0.7274999999999999, 0.2975, 0.2025, 0.0675, 0.1825, 11.034999999999998, 3.8750000000000004, 1.075, 5.07, 0.8175000000000001, 0.9349999999999999, 1.7125000000000001, 7.282500000000001, 0.5075000000000001, 10.655000000000001, 1.18, 6.21, 3.3625000000000003, 3.1774999999999998, 3.34, 0.22250000000000003, 1.0075, 0.3375, 0.39, 7.359999999999999, 0.025, 7.010000000000001, 0.16749999999999998, 0.12, 0.01, 71.1575, 16.5275, 1.9400000000000002, 1.7575, 2.605, 1.2850000000000001, 1.4500000000000002, 14.102500000000001, 3.27, 0.005, 0.6775]"
2017-04-01_2017-06-30,"[1.5, 13635.25, 136.29000000000002, 105.245, 7.055000000000001, 54.1725, 27.700000000000003, 36.5875, 82.54, 40.217499999999994, 6.470000000000001, 3.3749999999999996, 0.81, 0.8375, 1.0275, 0.35749999999999993, 0.34249999999999997, 3.0925000000000002, 7.5249999999999995, 12.5625, 6.41, 4.04, 3.495, 1.3875, 11.055, 4.27, 1.72, 1.13, 6.209999999999999, 1.445, 6.1275, 3.4699999999999998, 2.6174999999999997, 0.415, 0.82, 0.4875, 11.005, 0.28, 0.2625, 0.27, 0.33749999999999997, 9.045, 1.7825, 1.3275000000000001, 1.3825, 1.63, 1.5675000000000001, 2.5875, 3.5025000000000004, 2.5025, 0.55, 0.28500000000000003, 0.9025, 0.22750000000000004, 0.445, 0.085, 0.23250000000000004, 14.475, 5.812499999999999, 1.7774999999999999, 6.105, 1.0425000000000002, 1.1075, 2.0625, 8.355, 1.0050000000000001, 12.755000000000003, 1.3225, 7.335, 4.285, 3.335, 5.079999999999999, 0.32499999999999996, 1.0899999999999999, 0.59, 0.375, 9.647499999999999, 0.0975, 9.349999999999998, 0.88, 0.115, 0.0025, 88.325, 20.077499999999997, 2.9074999999999998, 3.09, 4.46, 1.545, 2.51, 8.934999999999999, 4.7925, 0.005, 0.7375]"
2017-07-01_2017-09-30,"[1.5, 16431.75, 132.1275, 107.27250000000001, 7.28, 49.412499999999994, 24.535, 37.55, 81.8725, 41.01, 7.45, 4.015000000000001, 0.835, 0.9774999999999999, 1.4200000000000002, 0.44000000000000006, 0.35, 3.4325, 6.9350000000000005, 12.0925, 6.41, 4.6175, 3.895, 1.495, 11.254999999999999, 4.1899999999999995, 1.9450000000000003, 1.1275000000000002, 6.825, 1.5, 6.034999999999999, 3.2750000000000004, 2.7, 0.5275, 0.7974999999999999, 0.3775, 11.4575, 0.14500000000000002, 0.2525, 0.26, 0.5100000000000001, 10.007500000000002, 2.0, 1.49, 1.5, 1.7525, 1.675, 2.9175, 3.245, 2.4425, 0.485, 0.21500000000000002, 0.7475, 0.29000000000000004, 0.325, 0.052500000000000005, 0.13, 13.56, 5.619999999999999, 1.5099999999999998, 5.5875, 0.9575, 1.005, 1.9224999999999999, 8.5275, 1.0350000000000001, 12.282499999999999, 1.19, 7.025, 4.2075, 2.8449999999999998, 4.862500000000001, 0.2775, 0.855, 0.53, 0.47000000000000003, 9.834999999999999, 0.035, 9.4725, 0.975, 0.15000000000000002, 0.015, 87.26750000000001, 20.057499999999997, 2.54, 3.2125000000000004, 3.4174999999999995, 1.825, 3.265, 9.655, 4.3774999999999995, 0.022500000000000003, 0.5025]"
2017-10-01_2017-12-31,"[1.25, 11998.75, 105.83, 90.8175, 12.155, 37.925, 20.14, 30.092499999999998, 78.9525, 43.8675, 8.3825, 4.455, 1.035, 0.8524999999999999, 1.6925, 0.335, 0.5375, 3.9274999999999998, 8.115, 12.3225, 6.68, 4.494999999999999, 4.2875000000000005, 1.6449999999999998, 11.235000000000001, 3.9625, 1.6925000000000001, 1.2750000000000001, 4.919999999999999, 1.7925, 5.2675, 2.7525, 2.4475000000000002, 0.3975, 0.81, 0.38, 10.735, 0.135, 0.295, 0.23500000000000001, 0.34500000000000003, 9.6025, 1.9600000000000002, 1.315, 1.425, 1.6400000000000001, 1.5449999999999997, 2.9275, 2.6075, 1.63, 0.6325000000000001, 0.2625, 0.6825, 0.2025, 0.305, 0.05500000000000001, 0.14250000000000002, 10.67, 4.3125, 1.2625000000000002, 4.385, 0.7374999999999999, 0.85, 2.2800000000000002, 8.4425, 0.9575000000000001, 11.805, 1.2625, 6.6425, 4.0425, 3.0700000000000003, 2.85, 0.245, 0.845, 0.6325, 0.2025, 6.0, 0.0225, 5.6225, 0.945, 0.15000000000000002, 0.0325, 59.3425, 14.794999999999998, 3.0925000000000002, 1.97, 3.2625, 1.4000000000000001, 1.7925, 5.9275, 4.555, 0.005, 0.6599999999999999]"
2018-01-01_2018-03-31,"[1.25, 12856.0, 101.9525, 85.7075, 13.757500000000002, 39.625, 19.8575, 29.9825, 83.3725, 47.82, 9.530000000000001, 4.5600000000000005, 1.0575, 1.0274999999999999, 1.565, 0.48, 0.425, 4.970000000000001, 8.4525, 12.6, 7.425, 5.12, 5.0625, 1.7750000000000001, 12.427499999999998, 4.1775, 2.0225, 1.495, 4.5125, 1.7249999999999999, 5.59, 2.9825, 2.5725, 0.3275, 0.9725, 0.36750000000000005, 9.9675, 0.1975, 0.265, 0.3375, 0.4425, 11.32, 1.9975, 1.58, 1.7750000000000001, 2.105, 1.8024999999999998, 3.6075, 2.3125, 1.4375, 0.6124999999999999, 0.22, 0.7725, 0.26, 0.27, 0.1, 0.14500000000000002, 10.455, 3.8575, 1.36, 4.1725, 0.9299999999999999, 0.9725, 2.4775, 9.505, 0.9424999999999999, 11.905000000000001, 1.1475, 6.72, 4.16, 3.47, 2.465, 0.28, 0.8175, 0.8725, 0.25, 4.7299999999999995, 0.055, 4.1000000000000005, 0.5875, 0.2, 0.0225, 54.292500000000004, 12.42, 3.375, 1.375, 3.3875, 1.7425, 1.73, 5.2425, 4.6850000000000005, 0.03, 0.505]"
2018-04-01_2018-06-30,"[1.25, 16689.0, 100.0525, 84.7925, 16.2275, 30.242499999999996, 19.78, 29.7975, 83.05749999999999, 47.8575, 9.555, 4.7225, 1.1575, 0.89, 1.665, 0.52, 0.49500000000000005, 4.817500000000001, 8.19, 12.3975, 7.737500000000001, 5.37, 5.015, 1.77, 12.5175, 4.1125, 1.8925, 1.6275, 5.1525, 1.71, 5.425, 2.615, 2.7649999999999997, 0.335, 1.0825, 0.4, 9.845, 0.17, 0.1625, 0.285, 0.4875, 11.7525, 2.1275, 1.8050000000000002, 1.6075, 2.07, 2.07, 3.5075, 2.46, 1.58, 0.5675, 0.21250000000000002, 0.7525000000000001, 0.2675, 0.29000000000000004, 0.065, 0.1875, 10.004999999999999, 3.7350000000000003, 1.41, 3.9924999999999997, 0.8325, 0.9, 2.6000000000000005, 9.387500000000001, 1.0125, 12.5, 1.2925, 6.8925, 4.3950000000000005, 3.05, 2.6975, 0.25, 0.9125000000000001, 0.5725, 0.28500000000000003, 4.9775, 0.16, 4.55, 0.29250000000000004, 0.21500000000000002, 0.0075, 54.5275, 12.884999999999998, 3.23, 1.125, 2.9524999999999997, 2.0, 1.605, 4.9275, 4.545, 0.0075, 0.5650000000000001]"
2018-07-01_2018-09-30,"[1.25, 14341.25, 98.7125, 83.5625, 15.695, 27.407500000000006, 19.512500000000003, 29.95, 83.4475, 47.8875, 9.47, 4.6674999999999995, 1.0325, 0.9225, 1.6249999999999998, 0.6075, 0.475, 4.800000000000001, 8.1675, 12.2975, 7.67, 5.51, 5.16, 1.7499999999999998, 12.805, 4.260000000000001, 2.0225, 1.665, 4.66, 1.66, 5.88, 2.71, 3.0925, 0.41000000000000003, 1.1775, 0.48750000000000004, 9.525, 0.16249999999999998, 0.2025, 0.35000000000000003, 0.55, 11.4475, 1.945, 1.6425000000000003, 1.7325, 1.9475, 1.8724999999999998, 3.705, 2.7199999999999998, 1.7675, 0.585, 0.2875, 0.8800000000000001, 0.3675, 0.3025, 0.11500000000000002, 0.1675, 10.195, 3.6925, 1.2325, 4.0825000000000005, 0.8925, 1.125, 2.6774999999999998, 9.4375, 0.945, 12.760000000000002, 1.4049999999999998, 7.045, 4.460000000000001, 2.9074999999999998, 2.7249999999999996, 0.21, 0.9, 0.4775, 0.405, 4.8025, 0.09, 4.2475000000000005, 0.28750000000000003, 0.22249999999999998, 0.0175, 54.265, 12.26, 3.2199999999999998, 1.1099999999999999, 3.1849999999999996, 1.8949999999999998, 1.9925000000000002, 4.1499999999999995, 4.484999999999999, 0.04, 0.2975]"
2018-10-01_2018-12-31,"[1.25, 13594.75, 102.50999999999999, 85.31, 14.6875, 34.942499999999995, 19.240000000000002, 30.397499999999997, 82.11999999999999, 46.79, 9.055, 4.5325, 1.0899999999999999, 0.8200000000000001, 1.5375, 0.5874999999999999, 0.4975, 4.515, 8.2575, 12.4025, 7.510000000000001, 5.345, 4.7825, 1.5725000000000002, 12.587499999999999, 4.345, 2.0225, 1.3975, 4.552499999999999, 1.6375, 5.5975, 2.8375, 2.7025, 0.38, 0.96, 0.4925, 9.42, 0.135, 0.20249999999999999, 0.3175, 0.5775, 10.892500000000002, 2.0175, 1.495, 1.6700000000000002, 1.8549999999999998, 1.9575, 3.1075, 2.785, 1.8424999999999998, 0.6074999999999999, 0.22249999999999998, 0.785, 0.2475, 0.3225, 0.10250000000000001, 0.1325, 9.585, 3.5225000000000004, 1.185, 3.84, 0.9199999999999999, 0.9125, 2.5949999999999998, 9.345, 0.95, 12.455, 1.2825, 7.1049999999999995, 4.1125, 3.0650000000000004, 2.81, 0.2625, 1.0474999999999999, 0.6824999999999999, 0.24000000000000002, 4.682499999999999, 0.042499999999999996, 4.2475, 0.265, 0.16499999999999998, 0.0275, 55.585, 12.7075, 3.225, 1.1324999999999998, 2.6275, 1.8575, 1.77, 5.0175, 4.32, 0.0125, 0.5375]"
2019-01-01_2019-03-31,"[1.25, 10210.25, 106.12500000000001, 82.4725, 15.6575, 32.582499999999996, 19.302500000000002, 31.247500000000002, 82.08250000000001, 46.455000000000005, 8.585, 4.3775, 1.12, 0.82, 1.3099999999999998, 0.5299999999999999, 0.6000000000000001, 4.21, 8.5475, 12.7525, 7.2375, 4.907500000000001, 4.945, 1.5150000000000001, 11.8475, 4.405, 2.045, 1.485, 4.3950000000000005, 1.6075, 5.675000000000001, 2.8175, 2.8175, 0.385, 1.0975000000000001, 0.39, 9.1525, 0.1875, 0.2425, 0.365, 0.5625, 10.7975, 2.075, 1.5775000000000001, 1.4675, 1.7925, 1.7149999999999999, 3.4075, 2.57, 1.65, 0.5175000000000001, 0.3075, 0.7875, 0.2925, 0.3425, 0.0875, 0.135, 10.185, 3.6725, 1.275, 4.265, 0.9125, 0.885, 2.3825000000000003, 9.092500000000001, 0.9600000000000001, 12.385000000000002, 1.3, 6.9425, 4.257499999999999, 3.545, 2.675, 0.2475, 1.0975000000000001, 0.58, 0.3375, 4.71, 0.085, 4.29, 0.22500000000000003, 0.1375, 0.0175, 54.9075, 12.237499999999999, 3.06, 0.9425, 2.5325, 1.6874999999999998, 2.0925, 5.5600000000000005, 4.21, 0.0075, 0.47250000000000003]"
2019-04-01_2019-06-30,"[1.25, 11953.0, 105.3275, 83.0325, 13.690000000000001, 37.3125, 21.12, 31.605, 79.94250000000001, 45.03, 8.3525, 4.21, 0.9975, 0.9675, 1.1925, 0.5125, 0.54, 4.13, 8.2175, 12.3325, 6.9525, 4.82, 4.77, 1.5374999999999999, 11.7125, 4.455, 2.0125, 1.32, 3.925, 1.6049999999999998, 5.529999999999999, 2.8775, 2.5975, 0.3625, 0.9625, 0.355, 8.8625, 0.20750000000000002, 0.17, 0.3175, 0.5725, 10.237499999999999, 1.7874999999999999, 1.53, 1.465, 1.8299999999999998, 1.7725, 3.0875000000000004, 2.745, 1.7925, 0.5249999999999999, 0.3275, 1.03, 0.3425, 0.40750000000000003, 0.15000000000000002, 0.1625, 9.905, 3.8099999999999996, 1.2650000000000001, 3.965, 0.8325, 0.8400000000000001, 2.2525, 9.035, 1.08, 12.5925, 1.26, 7.1850000000000005, 4.2875, 3.1425, 2.5625, 0.20249999999999999, 0.855, 0.865, 0.295, 4.6675, 0.0625, 4.202500000000001, 0.255, 0.17500000000000002, 0.0125, 55.835, 11.959999999999999, 3.185, 1.195, 2.64, 1.5325, 1.8350000000000002, 6.3025, 4.5, 0.0125, 0.49250000000000005]"
