2016-07-01_2016-09-30,"[1.25, 14067.75, 110.22749999999999, 85.17500000000001, 11.8, 54.19, 17.27, 32.405, 73.9525, 38.335, 7.3374999999999995, 4.1375, 1.285, 1.0075, 1.2200000000000002, 0.3525, 0.26499999999999996, 3.2, 5.897500000000001, 12.06, 6.092499999999999, 3.8175, 3.4650000000000007, 1.52, 11.0875, 4.0525, 1.54, 1.09, 4.815, 1.2475, 6.080000000000001, 3.6025000000000005, 2.4299999999999997, 0.31000000000000005, 0.9175, 0.3775, 9.305, 0.22, 0.2975, 0.27999999999999997, 0.325, 8.815, 1.8599999999999999, 1.4024999999999999, 1.41, 1.4175, 1.2525000000000002, 2.6775, 3.0400000000000005, 1.985, 0.6925, 0.21000000000000002, 1.1675, 0.29500000000000004, 0.44999999999999996, 0.1875, 0.22, 11.6875, 4.685, 1.3725, 4.615, 1.2025, 0.815, 1.595, 9.025, 1.0375, 12.24, 1.455, 6.592500000000001, 4.3375, 3.245, 3.0175, 0.2425, 0.8250000000000001, 0.5075, 0.45249999999999996, 6.0575, 0.052500000000000005, 5.6475, 0.24000000000000002, 0.16, 0.005, 67.3775, 15.697500000000002, 2.7224999999999997, 1.7874999999999999, 3.1175, 1.4224999999999999, 2.3975, 6.484999999999999, 5.3425, 0.39499999999999996, 0.6875]"
2016-10-01_2016-12-31,"[1.25, 10363.75, 109.455, 90.025, 10.599999999999998, 48.62, 19.1, 31.732499999999998, 75.845, 40.457499999999996, 8.542499999999999, 4.565, 1.32, 1.2974999999999999, 1.19, 0.36750000000000005, 0.39, 3.9800000000000004, 6.4125, 12.335, 6.3, 3.7749999999999995, 3.4675000000000002, 1.3525, 11.445, 4.0200000000000005, 1.56, 1.4675000000000002, 4.9325, 1.2425000000000002, 5.9025, 3.3600000000000003, 2.475, 0.375, 0.94, 0.33499999999999996, 10.24, 0.205, 0.2475, 0.3075, 0.45499999999999996, 8.89, 1.9324999999999999, 1.2825, 1.5099999999999998, 1.5374999999999999, 1.3225000000000002, 2.5349999999999997, 2.6625, 1.67, 0.655, 0.2425, 1.04, 0.205, 0.4425, 0.245, 0.19000000000000003, 11.697499999999998, 4.8025, 1.4075, 4.5525, 1.0775, 0.7775, 1.7075, 9.135, 1.08, 11.945, 1.3675000000000002, 6.63, 4.1775, 3.38, 2.96, 0.23, 0.7875000000000001, 0.6350000000000001, 0.5625, 5.74, 0.02, 5.4, 0.2675, 0.125, 0.0075, 64.345, 15.4975, 2.415, 1.5174999999999998, 3.5125, 1.4249999999999998, 1.62, 6.135, 4.215, 0.195, 0.665]"
2017-01-01_2017-03-31,"[1.25, 14607.25, 108.8475, 87.825, 10.525000000000002, 60.3525, 17.58, 31.415000000000003, 76.625, 40.597500000000004, 8.307500000000001, 4.55, 1.25, 1.2374999999999998, 1.2925, 0.49250000000000005, 0.2825, 3.7525000000000004, 6.435, 12.107500000000002, 6.48, 4.1274999999999995, 3.67, 1.44, 11.6325, 4.1899999999999995, 1.6099999999999999, 1.2325, 4.952499999999999, 1.2925, 5.852500000000001, 3.6425, 2.1525, 0.2575, 0.8075, 0.35, 9.7825, 0.1825, 0.2, 0.20000000000000004, 0.59, 9.327499999999999, 1.83, 1.4075, 1.62, 1.6575, 1.3875, 2.8175, 3.02, 1.9825, 0.6325000000000001, 0.26, 1.1675, 0.245, 0.3475, 0.225, 0.39, 11.84, 4.755, 1.4, 4.5675, 1.225, 0.805, 1.7925, 9.2575, 1.1225, 12.0275, 1.4575, 6.495, 4.1899999999999995, 3.305, 3.1975000000000007, 0.17750000000000002, 0.865, 0.5425000000000001, 0.36249999999999993, 6.217499999999999, 0.052500000000000005, 5.83, 0.26, 0.135, 0.015000000000000001, 63.605000000000004, 16.05, 2.7775000000000003, 1.6875000000000002, 2.8674999999999997, 1.41, 1.5550000000000002, 5.522499999999999, 5.0075, 0.33000000000000007, 0.4825]"
2017-04-01_2017-06-30,"[1.25, 14429.75, 108.91, 89.6175, 11.28, 63.855, 17.622500000000002, 30.4375, 76.4975, 41.0425, 8.6325, 4.8675, 1.28, 1.6099999999999999, 1.2850000000000001, 0.395, 0.2975, 3.7624999999999997, 6.494999999999999, 12.19, 6.29, 4.0725, 3.78, 1.5025, 11.317499999999999, 4.115, 1.6549999999999998, 1.2075, 5.345, 1.5025, 5.6075, 3.625, 1.94, 0.29500000000000004, 0.7124999999999999, 0.275, 9.95, 0.28500000000000003, 0.275, 0.22, 0.39499999999999996, 9.2425, 1.8624999999999998, 1.4449999999999998, 1.53, 1.4574999999999998, 1.4300000000000002, 2.6575, 2.8099999999999996, 1.81, 0.6975, 0.23, 1.02, 0.23500000000000004, 0.33499999999999996, 0.2075, 0.245, 11.9075, 5.1425, 1.3800000000000001, 4.1825, 1.2650000000000001, 0.84, 1.6175, 9.14, 1.12, 12.1625, 1.4, 6.6075, 4.2725, 3.4125, 3.0925000000000002, 0.265, 0.815, 0.475, 0.375, 5.6675, 0.055, 5.2749999999999995, 0.235, 0.1475, 0.0225, 64.275, 15.4025, 2.6075000000000004, 1.64, 3.38, 1.3049999999999997, 1.8924999999999998, 6.415, 4.882499999999999, 0.32, 0.575]"
2017-07-01_2017-09-30,"[1.25, 18240.75, 106.87750000000001, 85.7575, 11.879999999999999, 58.2775, 17.235, 31.3975, 78.21499999999999, 42.34250000000001, 8.455, 4.4675, 1.3175, 1.2174999999999998, 1.2075, 0.39999999999999997, 0.32249999999999995, 3.9775000000000005, 6.672499999999999, 12.215, 6.6850000000000005, 4.875, 3.9800000000000004, 1.5574999999999999, 11.6525, 4.3675, 1.6500000000000001, 1.5425, 4.82, 1.4425, 5.529999999999999, 3.4349999999999996, 2.04, 0.2975, 0.785, 0.32, 9.475, 0.165, 0.19999999999999998, 0.20249999999999999, 0.405, 9.9, 1.87, 1.79, 1.565, 1.6075000000000002, 1.5825, 2.8249999999999997, 3.43, 2.5075000000000003, 0.6024999999999999, 0.2775, 1.085, 0.24500000000000002, 0.395, 0.14250000000000002, 0.3125, 11.355, 4.6049999999999995, 1.4125, 4.3100000000000005, 1.1275, 0.8275, 1.7550000000000001, 9.412500000000001, 1.2175, 12.1875, 1.5325, 6.545000000000001, 4.285, 3.4349999999999996, 3.235, 0.31999999999999995, 1.0075, 0.47500000000000003, 0.3675, 5.654999999999999, 0.035, 5.2275, 0.2175, 0.165, 0.017499999999999998, 61.214999999999996, 15.337499999999999, 2.77, 1.5950000000000002, 3.56, 1.5025000000000002, 1.5575, 5.52, 4.6049999999999995, 0.18250000000000002, 0.3725]"
2017-10-01_2017-12-31,"[1.25, 14921.5, 107.16499999999999, 85.5675, 17.2175, 56.98, 19.305, 32.0475, 82.5, 46.08, 8.95, 4.52, 1.1700000000000002, 1.4175, 1.2174999999999998, 0.365, 0.355, 4.43, 7.585, 13.325, 7.465000000000001, 4.6375, 4.635, 1.605, 12.2725, 4.655, 1.83, 1.335, 4.2175, 1.4975, 5.88, 3.585, 2.2475, 0.32, 0.755, 0.3725, 9.375, 0.175, 0.195, 0.19250000000000003, 0.37, 10.77, 2.35, 1.5425, 1.8025, 1.71, 1.77, 3.12, 2.82, 1.72, 0.6975, 0.26, 1.02, 0.15750000000000003, 0.4475, 0.0975, 0.3275, 11.884999999999998, 4.515000000000001, 1.4725, 4.5875, 1.1475, 0.97, 2.0275, 9.8575, 1.16, 13.414999999999997, 1.6, 6.907500000000001, 4.9399999999999995, 3.5875, 2.7125000000000004, 0.36, 0.8050000000000002, 0.67, 0.27749999999999997, 4.56, 0.025, 4.237500000000001, 0.17250000000000001, 0.1525, 0.005, 55.614999999999995, 13.555000000000001, 3.075, 1.5450000000000002, 3.6724999999999994, 1.2225, 1.4750000000000003, 5.085000000000001, 4.3675, 0.0925, 0.455]"
2018-01-01_2018-03-31,"[1.25, 14840.25, 107.24249999999999, 86.5025, 14.079999999999998, 60.25999999999999, 18.8675, 31.3475, 82.46000000000001, 47.12, 9.4875, 4.922499999999999, 1.3775, 1.4024999999999999, 1.1775, 0.4525, 0.5075, 4.5625, 7.737500000000001, 13.75, 7.3774999999999995, 4.515, 4.7725, 1.6475, 12.42, 4.6525, 1.9525000000000001, 1.5425, 4.119999999999999, 1.4849999999999999, 6.040000000000001, 3.7424999999999997, 2.245, 0.2575, 0.93, 0.29500000000000004, 10.135, 0.2175, 0.25, 0.29250000000000004, 0.435, 10.075, 1.89, 1.3725, 1.7675, 1.6524999999999999, 1.6075, 3.2075, 2.73, 1.7675, 0.57, 0.3275, 1.01, 0.245, 0.38, 0.095, 0.29000000000000004, 11.71, 4.6075, 1.4925, 4.5025, 1.2550000000000001, 0.8875, 1.8025, 9.805, 1.145, 12.835, 1.4575, 7.18, 4.425, 3.7325, 2.485, 0.31, 0.9775, 0.7675000000000001, 0.34750000000000003, 4.2725, 0.042499999999999996, 3.8850000000000002, 0.19, 0.125, 0.022500000000000003, 54.4725, 12.635, 3.255, 1.4975, 3.3825000000000003, 1.1575, 1.59, 5.032500000000001, 4.8775, 0.18000000000000002, 0.7975000000000001]"
2018-04-01_2018-06-30,"[1.25, 16818.75, 109.785, 85.51750000000001, 16.0375, 58.347500000000004, 18.4525, 31.54, 82.64500000000001, 47.37, 8.927500000000002, 4.785, 1.3175, 1.435, 1.08, 0.47000000000000003, 0.48, 4.1425, 8.610000000000001, 14.100000000000001, 7.1425, 4.4275, 4.8175, 1.4575, 12.4825, 4.1850000000000005, 1.6325, 1.285, 3.9275, 1.41, 5.6049999999999995, 3.4724999999999997, 2.0774999999999997, 0.22499999999999998, 0.7825, 0.3, 9.57, 0.13, 0.24999999999999997, 0.2025, 0.52, 10.11, 1.9825, 1.62, 1.77, 1.77, 1.475, 3.1174999999999997, 2.8325000000000005, 1.8075, 0.6074999999999999, 0.28500000000000003, 1.2425000000000002, 0.3375, 0.4425, 0.0775, 0.40750000000000003, 10.9225, 4.3, 1.48, 4.0375, 1.2075, 0.9000000000000001, 1.805, 9.955, 1.17, 13.5125, 1.555, 7.4975, 4.6675, 3.84, 2.565, 0.23500000000000001, 0.79, 0.645, 0.26, 4.32, 0.0675, 3.9749999999999996, 0.1625, 0.16, 0.0125, 53.1325, 13.057500000000001, 3.1074999999999995, 1.4375, 2.895, 1.2475, 1.4999999999999998, 5.6575, 4.629999999999999, 0.2025, 0.5875]"
2018-07-01_2018-09-30,"[1.25, 15822.75, 108.25999999999999, 85.73250000000002, 14.377500000000001, 48.185, 18.975, 31.2425, 80.45750000000001, 46.3175, 9.329999999999998, 5.14, 1.385, 1.3775, 1.3599999999999999, 0.5974999999999999, 0.4175, 4.1875, 8.012500000000001, 13.327499999999999, 7.12, 4.4625, 4.477499999999999, 1.6175, 12.387500000000001, 3.7275, 1.4200000000000002, 1.3900000000000001, 4.23, 1.4275, 5.1925, 3.0149999999999997, 2.125, 0.24500000000000002, 0.8525, 0.2725, 9.3775, 0.15, 0.1825, 0.25, 0.56, 10.004999999999999, 2.1225, 1.46, 1.75, 1.61, 1.6724999999999999, 2.8925, 2.4, 1.5675, 0.48250000000000004, 0.24749999999999997, 0.98, 0.23750000000000002, 0.435, 0.09, 0.2625, 10.490000000000002, 4.02, 1.365, 3.89, 1.0250000000000001, 0.9425, 2.0325, 9.88, 1.015, 13.129999999999999, 1.5875, 7.0424999999999995, 4.6775, 3.3175, 2.38, 0.2925, 0.7699999999999999, 0.74, 0.32, 4.234999999999999, 0.04, 3.8800000000000003, 0.165, 0.15000000000000002, 0.015, 55.58749999999999, 13.007499999999999, 3.3800000000000003, 1.615, 2.7525000000000004, 1.1675, 1.5175, 6.965, 4.845, 0.125, 0.4775]"
2018-10-01_2018-12-31,"[1.25, 17460.75, 107.695, 86.625, 13.2825, 58.61749999999999, 17.37, 31.47, 82.91999999999999, 47.435, 9.1325, 4.704999999999999, 1.1675, 1.4775, 1.1325, 0.51, 0.4175, 4.4275, 8.2675, 13.419999999999998, 7.62, 4.5649999999999995, 4.925000000000001, 1.5699999999999998, 12.650000000000002, 4.3025, 1.79, 1.34, 4.3325, 1.625, 5.795, 3.58, 2.165, 0.3075, 0.795, 0.27249999999999996, 9.8025, 0.1175, 0.28250000000000003, 0.30500000000000005, 0.49500000000000005, 10.4725, 2.06, 1.6175000000000002, 1.6675, 1.6975, 1.7149999999999999, 3.1975, 2.6550000000000002, 1.7925, 0.6225, 0.165, 1.0025, 0.26, 0.36750000000000005, 0.0775, 0.33499999999999996, 11.565, 4.3725000000000005, 1.6225, 4.4125000000000005, 1.1375, 1.03, 1.8675, 10.155000000000001, 0.9924999999999999, 12.65, 1.46, 7.0, 4.3225, 3.8525, 2.34, 0.21000000000000002, 0.88, 0.7949999999999999, 0.36750000000000005, 4.04, 0.045, 3.6799999999999997, 0.215, 0.125, 0.015000000000000001, 52.769999999999996, 12.805, 3.4749999999999996, 1.3525, 2.5075, 1.155, 1.575, 5.6775, 4.847499999999999, 0.22, 0.5924999999999999]"
